7.5	49.5	543	-1
0.031	0.000981201
0.0508	0.002729173
0.0707	0.03035591
0.0818	0.338665598
0.0905	9.026509213
0.0955	0.239381409
0.0992	0.051221217
0.106	0.042239853
0.1116	0.013949943
0.1302	0.001090801
0.2008	7.98039E-06
0.4592	4.49932E-08
0.94	2.80186E-08
2.541	3.65789E-08
3.064	7.14097E-08
5	9.66617E-07
6	2.66435E-06
7	7.18216E-06
7.4	0.000257852
7.45	0.002040979
7.5	0.006966071
7.55	0.025044982
7.63	0.086251655
8.1	0.092891485
10	0.142984702
11.1	0.227134991
11.6	0.342328788
12	0.260043379
12.95	0.202271869
13.4	0.239424067
13.7	0.399694311
15	0.471460024
16.1	0.417557666
16.4	0.358042452
17.6	0.441279637
20	1.020880943
22	1.992877878
25	1.282075558
28	0.468840974
33	0.421773248
40	0.286218574
45	0.208233132
51	0.169800703
57	0.261579446
63	0.13902549
68	0.176175743
75	0.161024966
95	0.101279695
121	0.072147952
250	0.006657237
503	2.18E-04
539.2	0.002519992
586	0.000738
1000	0.00016848
2000	5.30279E-05
4000	3.85755E-06
8000	2.51537E-07
-1	-1
