72.78   87.01   1323.50   1358.70   1529.30   1559.80   11865.00   -1.00
1.105E+02   4.424192E-02                  
1.131E+02   4.365514E-02                  
1.158E+02   4.286392E-02                  
1.185E+02   4.227945E-02                  
1.212E+02   4.169922E-02                  
1.241E+02   4.092743E-02                  
1.270E+02   3.974474E-02                  
1.299E+02   3.854411E-02                  
1.330E+02   3.733147E-02                  
1.361E+02   3.611436E-02                  
1.393E+02   3.509917E-02                  
1.425E+02   3.387619E-02                  
1.458E+02   3.286066E-02                  
1.493E+02   3.163918E-02                  
1.527E+02   3.041313E-02                  
1.600E+02   2.815364E-02                  
1.675E+02   2.588995E-02                  
1.755E+02   2.403592E-02                  
1.837E+02   2.177392E-02                  
1.924E+02   1.966761E-02                  
2.015E+02   1.774283E-02                  
2.111E+02   1.604867E-02                  
2.211E+02   1.423331E-02                  
2.315E+02   1.260044E-02                  
2.425E+02   1.119646E-02                  
2.539E+02   9.937949E-03                  
2.659E+02   8.825956E-03                  
2.785E+02   7.757658E-03                  
2.917E+02   6.799286E-03                  
3.055E+02   5.932136E-03                  
3.199E+02   5.174707E-03                  
3.350E+02   4.520438E-03                  
3.509E+02   3.969181E-03                  
3.675E+02   3.459578E-03                  
3.848E+02   3.052287E-03                  
4.030E+02   2.666059E-03                  
4.221E+02   2.300707E-03                  
4.421E+02   2.006685E-03                  
4.630E+02   1.739269E-03                  
4.849E+02   1.504535E-03                  
5.078E+02   1.302381E-03                  
5.318E+02   1.124633E-03                  
5.570E+02   9.712348E-04                  
5.833E+02   8.361066E-04                  
6.109E+02   7.192315E-04                  
6.398E+02   6.185386E-04                  
6.700E+02   5.279774E-04                  
7.017E+02   4.555562E-04                  
7.349E+02   3.912076E-04                  
7.697E+02   3.369493E-04                  
8.060E+02   2.887382E-04                  
8.442E+02   2.465721E-04                  
8.841E+02   2.104422E-04                  
9.259E+02   1.805426E-04                  
9.697E+02   1.542641E-04                  
1.016E+03   1.318031E-04                  
1.064E+03   1.125556E-04                  
1.114E+03   9.611818E-05                  
1.167E+03   8.208887E-05                  
1.222E+03   7.006556E-05                  
1.250E+03   6.465449E-05                  
1.280E+03   5.984505E-05                  
1.309E+03   5.523297E-05                  
1.340E+03   2.841611E-04                  
1.371E+03   2.641806E-04                  
1.403E+03   2.441721E-04                  
1.436E+03   2.281601E-04                  
1.470E+03   2.121457E-04                  
1.504E+03   1.961282E-04                  
1.539E+03   2.061274E-04                  
1.575E+03   2.381457E-04                  
1.612E+03   2.201400E-04                  
1.650E+03   2.041292E-04                  
1.688E+03   1.881174E-04                  
1.768E+03   1.606954E-04                  
1.852E+03   1.370769E-04                  
1.939E+03   1.166612E-04                  
2.031E+03   9.944832E-05                  
2.127E+03   8.443799E-05                  
2.228E+03   7.182995E-05                  
2.333E+03   6.082335E-05                  
2.443E+03   5.161812E-05                  
2.559E+03   4.361400E-05                  
2.680E+03   3.681088E-05                  
2.807E+03   3.120843E-05                  
2.939E+03   2.640653E-05                  
3.078E+03   2.220501E-05                  
3.224E+03   1.878387E-05                  
3.376E+03   1.584298E-05                  
3.536E+03   1.334229E-05                  
3.703E+03   1.126176E-05                  
3.878E+03   9.481348E-06                  
4.062E+03   7.981034E-06                  
4.254E+03   6.720792E-06                  
4.455E+03   5.660608E-06                  
4.665E+03   4.760466E-06                  
4.886E+03   4.000356E-06                  
5.117E+03   3.360272E-06                  
5.359E+03   2.820208E-06                  
5.613E+03   2.380160E-06                  
5.878E+03   1.998122E-06                  
6.156E+03   1.680093E-06                  
6.447E+03   1.410071E-06                  
6.752E+03   1.184055E-06                  
7.072E+03   9.940415E-07                  
7.406E+03   8.360319E-07                  
7.756E+03   7.000244E-07                  
8.123E+03   5.880185E-07                  
8.507E+03   4.940141E-07                  
8.909E+03   4.140108E-07                  
9.331E+03   3.460082E-07                  
9.772E+03   2.900063E-07                  
1.000E+04   2.660054E-07                  
1.000E+04   2.701277E-07                  
1.022E+04   2.483387E-07                  
1.045E+04   2.282856E-07                  
1.068E+04   2.098342E-07                  
1.092E+04   1.928584E-07                  
1.116E+04   1.772356E-07                  
1.141E+04   1.628618E-07                  
1.166E+04   1.496393E-07                  
1.192E+04   8.694121E-07                  
1.219E+04   8.046914E-07                  
1.246E+04   7.445922E-07                  
1.273E+04   6.887660E-07                  
1.302E+04   6.369465E-07                  
1.331E+04   5.888276E-07                  
1.360E+04   5.442005E-07                  
1.390E+04   5.028275E-07                  
1.421E+04   4.644657E-07                  
1.453E+04   4.289309E-07                  
1.485E+04   3.960232E-07                  
1.518E+04   3.655482E-07                  
1.552E+04   3.373488E-07                  
1.586E+04   3.112522E-07                  
1.622E+04   2.871205E-07                  
1.658E+04   2.648099E-07                  
