33	42	-1
0.009919	1.37298E-05
0.09919	0.000146446
0.2	0.000244834
0.38	0.00058773
0.62	0.001406514
0.9	0.004073425
1	0.006330312
1.5	0.035657748
2.2	0.109183286
2.8	0.075602747
3.4	0.081169455
4.2	0.101513253
4.4	0.10102265
5	0.085891196
5.8	0.091337945
7	0.16073431
8	0.244398005
9	0.292330675
9.8	0.297018145
11	0.317604722
12	0.35171061
13	0.409749267
14	0.455189532
15	0.492038982
16	0.593304518
17	0.758553849
18	1.012127406
19.2	1.471403006
20	1.778092983
21	1.954036628
22	1.5625
23.2	0.904136185
23.7	0.850014859
23.9	0.878122884
25.4	0.670439521
26	0.628211006
26.6	0.665489605
28	0.556005904
29	0.505578449
30	0.462281578
32	0.453912097
34	0.455375601
36	0.482138944
38	0.508569394
40	0.567352554
41	0.584248666
45	0.589449943
50	0.725262681
51.57	0.649691815
56.56	0.555005924
68.04	0.263505016
78.16	0.150674943
98.47	0.081958544
124.1	0.061331475
248.1	0.026264254
496.2	0.007595178
1039	0.001113335
1728	0.00022819
1852	0.000845003
2387	0.000406464
3008	0.000204168
5000	3.50111E-05
9862	3.12018E-06
9888	8.14048E-06
10000	7.79258E-06
11114.6416	5.19259E-06
11139.1377	7.24084E-06
11666.2383	6.05087E-06
11691.9521	6.74864E-06
20007.3145	1.00476E-06
30000	2.24605E-07
-1	-1
