72.7	1560	-1
0.04	0.000130334
0.07	0.000301764
0.1	0.00051533
0.15	0.000947004
0.25	0.00203917
0.5	0.005782537
1	0.016474616
1.2	0.021732642
1.46	0.029311699
1.56	0.03244035
1.7	0.037013388
2	0.047550309
3	0.089622802
4	0.142117056
5	0.205167405
6	0.279224159
7	0.364911887
8	0.462963512
9	0.574184826
10	0.699433429
11	0.839605328
12	0.995625933
13	1.16844377
13.5	1.261453238
14	1.359025922
14.2	1.946947813
14.4	3.137893051
14.6	5.80142259
14.8	13.40914504
15	25.03941021
15.2	20.35655819
15.4	10.29658071
15.6	5.801861799
15.8	3.739613944
16	2.605090239
18	0.397257898
20	0.178921908
25	0.066890548
30	0.037363632
35	0.025651012
40	0.01966912
45	0.015561897
50	0.01290743
55	0.010829423
60	0.009168131
64	0.008410727
70	0.00691861
71	0.006710566
72	0.006598955
72.4	0.006228543
72.5	0.006588347
72.6	0.007229608
72.7	0.022292951
72.8	0.036525977
73	0.035483204
73.3	0.04866749
76	0.046206018
77	0.04891681
80	0.047909896
90	0.060724652
96	0.072354909
100	0.061438974
130	0.042774492
250	0.008559005
500	0.000876673
1000	6.23396E-05
1550	1.20053E-05
1555	5.91101E-05
1564	0.000170965
2000	6.40933E-05
4000	4.90069E-06
8000	3.40014E-07
10000	1.42003E-07
-1	-1
